step,vehicle_count,mean_speed,total_fuel_ml_s,total_co2_mg_s,total_waiting_s,halting_count,departed_count,arrived_count,mean_fuel_per_veh,mean_co2_per_veh
803,137,10.7721,116388.3975,364903.2233,45.0,3,0,0,849.5503,2663.5272
804,136,10.5762,106078.4523,332578.6807,49.0,5,1,2,779.9886,2445.4315
805,136,10.5998,117245.1983,367590.5126,24.0,4,0,0,862.097,2702.8714
806,134,10.7565,117699.8309,369015.5433,26.0,3,0,2,878.3569,2753.8473
807,133,10.6683,91969.7068,288345.1983,29.0,3,0,1,691.5016,2168.009
808,133,10.6758,112351.6133,352247.0441,24.0,3,0,0,844.749,2648.474
809,132,10.5403,90182.9073,282742.6064,9.0,4,0,1,683.2038,2141.9894
810,133,10.5487,109623.5955,343693.798,12.0,5,1,0,824.2376,2584.1639
811,134,10.6341,113704.7288,356489.4422,16.0,5,1,0,848.5428,2660.369
812,134,10.709,114985.4694,360505.2574,20.0,4,0,0,858.1005,2690.3377
813,133,10.8705,134023.5571,420194.7399,24.0,5,1,2,1007.6959,3159.3589
814,131,10.8295,104506.3214,327651.1301,28.0,4,0,2,797.7582,2501.1537
815,130,10.74,105549.7837,330921.8199,24.0,3,0,1,811.9214,2545.5525
816,130,10.613,110723.261,347142.3986,27.0,4,1,1,851.7174,2670.3261
817,130,10.5924,105511.5714,330802.1829,33.0,6,0,0,811.6275,2544.6322
818,130,10.5644,109796.2106,344235.7707,39.0,6,0,0,844.5862,2647.9675
819,131,10.6654,117373.4346,367991.6287,35.0,7,1,0,895.9804,2809.0964
820,130,10.63,92698.3806,290629.7499,42.0,7,0,1,713.0645,2235.6135
821,128,10.658,99816.9189,312947.6269,49.0,7,0,2,779.8197,2444.9033
822,128,10.7543,122187.6724,383085.5869,56.0,8,1,1,954.5912,2992.8561
823,127,10.7095,94639.2691,296714.5639,63.0,7,0,1,745.1911,2336.3351
824,126,10.7221,97919.9356,306999.7739,70.0,7,0,1,777.1423,2436.5061
825,127,10.5331,91606.3359,287205.6254,61.0,7,1,0,721.3097,2261.4616
826,127,10.5331,101105.9645,316989.2614,57.0,5,0,0,796.11,2495.9784
827,127,10.5306,100779.9593,315966.8639,40.0,5,0,0,793.543,2487.9281
828,126,10.5817,108708.0416,340823.5747,37.0,7,1,2,862.7622,2704.949
829,126,10.5775,94755.8115,297079.7937,33.0,5,0,0,752.0303,2357.7761
830,126,10.7371,104784.0577,328520.9359,34.0,4,0,0,831.6195,2607.309
831,126,10.615,91203.477,285942.4506,23.0,4,1,1,723.8371,2269.3845
832,126,10.6615,102179.0768,320353.5956,21.0,2,0,0,810.9451,2542.4889
833,126,10.7635,108085.0575,338870.8337,18.0,2,0,0,857.8179,2689.4511
834,126,10.6949,109272.8732,342595.2452,20.0,3,1,1,867.245,2719.0099
835,125,10.6762,92289.4239,289347.5302,22.0,2,0,1,738.3154,2314.7802
836,124,10.8593,114418.0198,358726.7917,21.0,2,0,1,922.726,2892.958
837,124,10.7185,108926.7767,341510.1367,23.0,3,1,1,878.4417,2754.114
838,122,10.7999,105687.0537,331353.0947,3.0,1,0,2,866.2873,2716.009
839,122,10.8439,107507.9366,337062.8681,4.0,1,0,0,881.2126,2762.8104
840,122,10.7774,102825.5658,322381.434,1.0,2,1,1,842.8325,2642.4708
841,122,10.8123,112064.5905,351348.1748,2.0,1,0,0,918.5622,2879.9031
842,121,10.6655,94325.9152,295733.3682,3.0,1,0,1,779.553,2444.0774
843,119,10.6466,105244.7483,329966.7777,4.0,2,1,3,884.4096,2772.8301
844,118,10.5619,98147.7104,307714.8202,7.0,3,0,1,831.7603,2607.7527
845,116,10.7752,105067.037,329409.9632,8.0,2,0,2,905.7503,2839.7411
846,117,10.8535,105065.7453,329404.6704,11.0,4,1,0,897.9978,2815.4245
847,116,10.9454,105738.9759,331515.996,14.0,3,0,1,911.5429,2857.8965
848,115,10.7695,81603.5767,255845.4093,17.0,3,0,1,709.5963,2224.7427
849,116,10.7262,97561.9494,305878.0832,14.0,3,1,0,841.0513,2636.88
850,115,10.6153,85564.3191,268262.3728,18.0,4,0,1,744.0376,2332.7163
851,113,10.6558,92413.7715,289737.2873,22.0,4,0,2,817.821,2564.0468
852,114,10.6423,96747.8166,303325.6243,27.0,6,1,0,848.6651,2660.7511
853,114,10.7451,98499.0311,308816.6993,32.0,5,0,0,864.0266,2708.9184
854,113,10.6706,88135.3432,276324.6678,37.0,5,0,1,779.9588,2445.351
855,114,10.6171,103764.5988,325325.2279,42.0,6,1,0,910.2158,2853.7301
856,113,10.6191,92062.4391,288636.1951,29.0,3,0,1,814.7119,2554.3026
857,111,10.6048,88342.845,276974.3283,24.0,2,0,2,795.8815,2495.2642
858,109,10.4996,86028.2132,269717.5752,21.0,4,1,3,789.2497,2474.4732
859,109,10.6971,98581.4846,309075.2691,24.0,3,0,0,904.4173,2835.5529
860,108,10.8386,99882.9737,313155.8984,6.0,2,0,1,924.8423,2899.5917
861,109,10.6553,80723.098,253084.4746,4.0,2,1,0,740.5789,2321.8759
862,109,10.4559,73663.6875,230951.8988,5.0,1,0,0,675.8136,2118.8248
863,109,10.5396,89138.8829,279470.1626,6.0,1,0,0,817.7879,2563.9464
864,109,10.4794,87561.5252,274524.82,9.0,4,1,1,803.3167,2518.5763
865,108,10.6605,105730.5621,331489.9635,10.0,2,0,1,978.9867,3069.3515
866,107,10.7331,92602.3162,290329.7811,12.0,2,0,1,865.4422,2713.3624
867,108,10.6813,86315.3415,270617.3891,5.0,3,1,0,799.2161,2505.7166
868,108,10.788,98202.3589,307886.3015,3.0,2,0,0,909.2811,2850.7991
869,108,10.7272,89314.8725,280022.415,3.0,1,0,0,826.9896,2592.8001
870,109,10.5059,90170.6482,282705.6713,5.0,3,1,0,827.2537,2593.63
871,109,10.4811,98539.0732,308942.5691,7.0,2,0,0,904.0282,2834.3355
872,109,10.5597,106846.7085,334989.0028,10.0,3,0,0,980.245,3073.2936
873,109,10.4278,88498.0836,277460.849,16.0,7,1,1,811.909,2545.5124
874,109,10.4527,100094.6627,313819.5337,14.0,5,0,0,918.2997,2879.0783
875,108,10.534,90838.4553,284798.24,19.0,5,0,1,841.0968,2637.0207
876,109,10.5724,98655.6038,309307.9669,11.0,3,1,0,905.0973,2837.6878
877,109,10.7625,102701.6372,321993.4064,5.0,1,0,0,942.2169,2954.0679
878,108,10.8762,105018.8594,329258.1198,7.0,2,0,1,972.3968,3048.6863
879,108,10.8388,86839.1731,272260.3368,9.0,3,1,1,804.0664,2520.929
880,108,11.0274,100898.5818,316340.1027,12.0,3,0,0,934.2461,2929.075
881,108,11.2366,98212.155,307917.5049,5.0,2,0,0,909.3718,2851.088
882,108,11.024,85328.0334,267522.6622,8.0,4,1,1,790.0744,2477.0617
883,107,11.0686,96021.5746,301050.391,11.0,3,0,1,897.3979,2813.5551
884,107,10.977,95434.2572,299208.4253,16.0,5,0,0,891.9089,2796.3404
885,108,10.6797,75201.5604,235773.2957,19.0,5,1,0,696.3107,2183.0861
886,107,10.8841,97001.2604,304119.8461,23.0,4,0,1,906.5538,2842.2416
887,106,10.7168,78909.1862,247397.9091,28.0,5,0,1,744.4263,2333.9425
888,107,10.7407,94259.6897,295524.8908,14.0,4,1,0,880.9317,2761.9149
889,107,10.8324,100091.6582,313810.7066,3.0,1,0,0,935.4361,2932.8103
890,106,10.9632,95833.7734,300461.5186,1.0,1,0,1,904.0922,2834.5426
891,107,10.7902,83128.9932,260627.6372,5.0,5,1,0,776.9065,2435.7723
892,106,10.8383,86257.5785,270436.446,5.0,2,0,1,813.7507,2551.2872
893,104,11.0598,102822.7616,322373.3607,4.0,1,0,2,988.6804,3099.7439
894,105,10.9528,84929.9725,266274.9522,0.0,1,1,0,808.8569,2535.9519
895,104,10.9378,85659.2911,268561.4389,0.0,0,0,1,823.647,2582.3215
896,102,10.9607,85489.1003,268027.782,0.0,0,0,2,838.1284,2627.7234
897,103,10.9524,92225.7297,289148.9521,2.0,3,1,0,895.3954,2807.2714
898,103,11.0563,90771.5801,284590.2757,4.0,2,0,0,881.2775,2763.0124
899,103,11.1247,93339.5772,292641.8439,6.0,2,0,0,906.2095,2841.183
900,103,11.1771,97873.2551,306855.9114,4.0,2,1,1,950.2258,2979.1836
901,102,11.3641,109436.0572,343108.0949,6.0,2,0,1,1072.9025,3363.8049
902,101,11.3955,87743.7871,275097.3929,9.0,3,0,1,868.7504,2723.7366
903,101,11.1703,71628.3858,224570.6318,12.0,4,1,1,709.1919,2223.4716
904,101,11.1277,76399.9137,239531.0094,5.0,2,0,0,756.4348,2371.5942
905,101,11.0521,76947.9103,241248.2283,7.0,2,0,0,761.8605,2388.5963
906,102,10.9394,74338.0565,233066.1903,0.0,1,1,0,728.8045,2284.9626
907,102,11.029,93098.3958,291885.0817,0.0,0,0,0,912.7294,2861.6184
908,102,10.973,80393.8727,252052.7759,0.0,0,0,0,788.1752,2471.1056
909,102,10.8213,82644.8706,259110.6897,0.0,1,1,1,810.2438,2540.3009
910,102,10.7846,81649.2878,255988.606,2.0,2,0,0,800.4832,2509.6922
911,102,10.8757,89892.0488,281832.4633,2.0,1,0,0,881.2946,2763.0634
912,103,10.8521,87277.1993,273634.029,0.0,1,1,0,847.3514,2656.6411
913,102,10.834,86903.0524,272461.081,2.0,2,0,1,851.9907,2671.1871
914,102,10.9023,87520.6758,274397.4205,4.0,2,0,0,858.0458,2690.1708
915,101,10.8457,85954.8456,269488.0225,3.0,2,1,2,851.0381,2668.1982
916,101,10.8902,93556.909,293322.6119,5.0,2,0,0,926.306,2904.1843
917,101,10.7426,72825.6226,228324.2547,7.0,2,0,0,721.0458,2260.6362
918,101,10.722,94896.8123,297523.7434,9.0,3,1,1,939.5724,2945.7796
919,100,10.7429,79231.7308,248409.1912,12.0,3,0,1,792.3173,2484.0919
920,100,10.5894,82690.8214,259253.9222,17.0,5,0,0,826.9082,2592.5392
921,101,10.5114,96091.5529,301268.9675,22.0,6,1,0,951.4015,2982.8611
922,101,10.809,96837.3584,303606.9738,15.0,4,0,0,958.7857,3006.0096
923,101,10.9715,91313.5409,286288.7014,17.0,3,0,0,904.0945,2834.5416
924,100,10.784,77040.6068,241539.5501,20.0,4,1,2,770.4061,2415.3955
925,99,10.8968,92542.9403,290143.5628,23.0,3,0,1,934.7772,2930.7431
926,97,10.925,81270.317,254801.0942,19.0,2,0,2,837.8383,2626.8154
927,97,10.9017,86343.8689,270707.5842,12.0,2,1,1,890.143,2790.7998
928,96,11.0009,88452.2516,277317.9159,15.0,3,0,1,921.3776,2888.7283
929,96,10.8942,74938.7975,234950.0742,16.0,2,0,0,780.6125,2447.3966
930,96,10.9315,94452.5004,296130.3265,3.0,2,1,1,983.8802,3084.6909
931,96,10.8842,77087.812,241687.5414,6.0,3,0,0,802.998,2517.5786
932,96,10.8348,76027.8264,238363.99,9.0,3,0,0,791.9565,2482.9582
933,97,10.7399,84475.8213,264850.5431,12.0,4,1,0,870.8848,2730.418
934,96,10.7656,79534.9036,249360.5405,15.0,3,0,1,828.4886,2597.5056
935,96,10.8608,85407.918,267773.4347,18.0,3,0,0,889.6658,2789.3066
936,97,10.9219,93305.9473,292535.8703,7.0,3,1,0,961.917,3015.8337
937,97,10.9342,80482.911,252332.3753,9.0,2,0,0,829.7207,2601.3647
938,97,10.9621,81385.317,255160.6427,11.0,2,0,0,839.0239,2630.5221
939,98,10.6717,81396.424,255195.8417,13.0,3,1,0,830.5758,2604.0392
940,98,10.3724,65474.8156,205277.4407,15.0,2,0,0,668.1104,2094.6678
941,98,10.4428,85053.8951,266662.9629,1.0,1,0,0,867.8969,2721.0506
942,99,10.4466,93069.6099,291795.2249,4.0,4,1,0,940.0971,2947.4265
943,99,10.5414,84383.0656,264559.7827,7.0,3,0,0,852.3542,2672.321
944,99,10.6009,86290.3895,270540.227,10.0,3,0,0,871.6201,2732.7296
945,99,10.6897,90891.0131,284964.1109,10.0,4,1,1,918.091,2878.4254
946,98,10.7919,86996.0418,272752.3505,8.0,3,0,1,887.7147,2783.1872
947,98,10.9377,86012.1798,269666.9716,12.0,4,0,0,877.6753,2751.7038
948,98,10.9709,82128.3147,257490.755,16.0,5,1,1,838.044,2627.4567
949,97,11.0763,85921.9914,269385.3612,20.0,4,0,1,885.7937,2777.1687
950,97,11.0965,74199.1267,232630.7273,24.0,4,0,0,764.9395,2398.2549
951,98,10.944,79048.8897,247835.6898,28.0,5,1,0,806.6213,2528.9356
952,98,10.9069,76045.3377,238419.0288,32.0,4,0,0,775.9728,2432.8472
953,98,10.9136,75485.1086,236662.1968,36.0,4,0,0,770.2562,2414.9204
954,99,10.7858,78186.7067,245132.5387,28.0,5,1,0,789.7647,2476.0862
955,99,10.9801,90436.5369,283538.3691,32.0,4,0,0,913.5004,2864.0239
956,99,10.8373,71593.0887,224460.1671,36.0,4,0,0,723.1625,2267.2744
957,100,10.9438,92644.0889,290460.0435,16.0,3,1,0,926.4409,2904.6004
958,99,11.026,78967.6351,247580.9357,19.0,3,0,1,797.6529,2500.8175
959,99,11.1224,77434.6254,242774.2622,22.0,3,0,0,782.1679,2452.2653
960,98,11.1745,92304.0925,289394.4749,25.0,4,1,2,941.8785,2953.0048
961,96,11.1797,76894.0405,241080.2653,28.0,3,0,2,800.9796,2511.2528
962,96,11.1723,74647.4302,234036.2448,31.0,3,0,0,777.5774,2437.8775
963,97,11.0426,82279.2284,257963.5933,34.0,4,1,0,848.2395,2659.4185
964,97,10.9964,69668.9905,218427.6353,27.0,3,0,0,718.237,2251.8313
965,97,11.0551,83597.1687,262095.8338,0.0,0,0,0,861.8265,2702.0189
966,97,11.0974,82551.8107,258818.101,0.0,1,1,1,851.0496,2668.2278
967,95,11.1425,68260.7553,214012.4259,0.0,0,0,2,718.5343,2252.7624
968,95,11.3499,80185.4619,251399.8424,0.0,0,0,0,844.0575,2646.3141
969,96,11.4152,86652.5234,271675.8704,1.0,2,1,0,902.6305,2829.957
970,96,11.5117,88919.8425,278785.3334,2.0,1,0,0,926.2484,2904.0139
971,96,11.4952,79869.421,250409.4486,0.0,0,0,0,831.9731,2608.4318
972,95,11.2421,70784.1761,221924.6643,0.0,1,1,2,745.0966,2336.0491
973,94,11.0061,72898.3663,228551.953,1.0,1,0,1,775.5145,2431.4038
974,94,10.9164,74422.6736,233331.1442,1.0,1,0,0,791.7306,2482.2462
975,95,10.9361,85009.5803,266524.5777,2.0,2,1,0,894.8377,2805.5219
976,95,10.852,67702.8378,212263.7631,3.0,1,0,0,712.6615,2234.3554
977,95,10.8593,76800.1464,240786.478,4.0,1,0,0,808.4226,2534.5945
978,96,10.5227,70212.8407,220132.33,0.0,1,1,0,731.3838,2293.0451
979,96,10.6408,86781.3051,272079.7089,0.0,0,0,0,903.9719,2834.1636
980,96,10.7591,83217.3435,260905.474,1.0,1,0,0,866.8473,2717.7654
981,97,10.7192,83897.5991,263038.0445,2.0,2,1,0,864.9237,2711.7324
982,97,10.8891,90142.7265,282618.7858,1.0,1,0,0,929.3065,2913.5957
983,97,11.0841,86847.6973,272286.8032,2.0,1,0,0,895.3371,2807.0804
984,98,11.0356,80710.7348,253046.1442,5.0,4,1,0,823.5789,2582.1035
985,97,11.0723,83430.3911,261573.7524,4.0,2,0,1,860.1071,2696.6366
986,95,11.071,79397.1964,248928.5768,3.0,1,0,2,835.76,2620.3008
987,94,11.0201,70687.7606,221621.4454,4.0,2,1,2,751.9975,2357.675
988,94,10.851,66854.6449,209604.5948,6.0,2,0,0,711.2196,2229.8361
989,94,10.8384,82127.8782,257489.4408,9.0,3,0,0,873.7008,2739.2494
990,95,10.6584,73581.3965,230694.0375,9.0,3,1,0,774.541,2428.3583
991,94,10.8374,92007.4827,288464.7045,11.0,2,0,1,978.803,3068.7735
992,94,10.8123,76615.7054,240207.6038,14.0,3,0,0,815.0607,2555.4
993,95,10.7846,88043.7149,276037.138,13.0,4,1,0,926.7759,2905.6541
994,95,10.9255,94336.6625,295767.6333,15.0,3,0,0,993.0175,3113.3435
995,95,10.8741,79328.3424,248712.1258,19.0,4,0,0,835.0352,2618.0224
996,96,10.7317,86495.3672,271183.1178,21.0,4,1,0,900.9934,2824.8241
997,95,10.7637,90477.605,283668.8556,10.0,2,0,1,952.3958,2985.988
998,95,10.7515,75896.8267,237953.2913,7.0,1,0,0,798.914,2504.7715
999,96,10.5285,77069.5345,241630.4508,8.0,2,1,0,802.8077,2516.9839
1000,96,10.4879,77028.0692,241500.1156,10.0,2,0,0,802.3757,2515.6262
1001,95,10.7667,99446.7241,311788.0626,14.0,4,0,1,1046.8076,3281.9796
1002,95,10.5666,81574.5004,255754.2761,19.0,6,1,1,858.679,2692.1503
1003,94,10.6948,93275.003,292439.029,20.0,4,0,1,992.2873,3111.0535
1004,94,10.6308,82251.6706,257878.1574,24.0,4,0,0,875.0178,2743.3847
1005,95,10.5353,78855.0696,247228.2265,0.0,1,1,0,830.0534,2602.4024
1006,95,10.709,86898.4128,272445.9902,1.0,1,0,0,914.7201,2867.8525
1007,95,10.7622,79805.1836,250207.4775,3.0,2,0,0,840.0546,2633.7629
1008,96,10.7774,91069.0386,285522.6884,2.0,2,1,0,948.6358,2974.1947
1009,95,10.9438,96793.8246,303471.0826,1.0,1,0,1,1018.8824,3194.4324
1010,95,10.8829,82434.3903,258451.177,3.0,2,0,0,867.7304,2720.5387
1011,96,10.5511,72215.3486,226411.2315,6.0,4,1,0,752.2432,2358.4503
1012,96,10.6953,87425.5031,274098.2662,9.0,3,0,0,910.6823,2855.1903
1013,96,10.882,83666.5446,262313.6781,9.0,4,0,0,871.5265,2732.4341
1014,96,10.7715,72456.4876,227166.9142,13.0,5,1,1,754.7551,2366.322
1015,96,10.8361,86003.5529,269640.2509,17.0,4,0,0,895.8703,2808.7526
1016,96,10.8992,85447.996,267898.6284,21.0,4,0,0,890.0833,2790.6107
1017,97,10.8712,79023.0766,247754.8947,12.0,3,1,0,814.6709,2554.1742
1018,97,10.8736,79418.5943,248995.3205,15.0,3,0,0,818.7484,2566.9621
1019,96,10.8966,81364.1789,255094.4974,18.0,3,0,1,847.5435,2657.2343
1020,97,10.8482,81074.451,254185.8612,20.0,5,1,0,835.8191,2620.4728
1021,96,10.8948,83741.4455,262548.1016,24.0,4,0,1,872.3067,2734.8761
1022,95,10.8088,66011.8639,206961.2025,3.0,1,0,1,694.8617,2178.539
1023,96,10.7254,80326.3428,251841.3854,4.0,2,1,0,836.7327,2623.3478
1024,96,10.8882,80081.8933,251075.1351,6.0,2,0,0,834.1864,2615.366
1025,95,10.9341,77672.0752,243519.3048,8.0,2,0,1,817.6008,2563.3611
1026,96,11.0287,96801.635,303495.7844,10.0,3,1,0,1008.3504,3161.4144
1027,94,11.12,80142.1473,251263.6053,12.0,2,0,2,852.576,2673.0171
1028,94,11.0969,76304.8303,239232.5586,9.0,1,0,0,811.7535,2545.0272
1029,95,10.9059,77978.3483,244479.2118,11.0,3,1,0,820.8247,2573.4654
1030,94,10.6814,62378.7996,195571.1164,14.0,3,0,1,663.6043,2080.5438
1031,94,10.6203,76837.3869,240902.4317,17.0,3,0,0,817.419,2562.7918
1032,95,10.5159,77153.6072,241893.3689,20.0,4,1,0,812.1432,2546.246
1033,94,10.5309,77506.4071,242999.6186,23.0,3,0,1,824.5362,2585.1023
1034,93,10.4886,77366.2347,242560.2775,27.0,4,0,1,831.895,2608.175
1035,94,10.3873,84015.0386,263405.4943,31.0,5,1,0,893.777,2802.1861
1036,94,10.4691,87029.9557,272858.0708,36.0,5,0,0,925.8506,2902.7454
1037,93,10.2647,64341.9123,201726.0963,42.0,6,0,1,691.8485,2169.0978
1038,93,10.3884,82135.6533,257513.3319,46.0,6,1,1,883.1791,2768.9606
1039,92,10.5876,86430.2115,270978.3216,21.0,2,0,1,939.4588,2945.4165
1040,91,10.8567,88567.1426,277678.6229,12.0,1,0,1,973.2653,3051.4134
1041,90,10.816,69667.2511,218422.4402,13.0,2,1,2,774.0806,2426.916
1042,90,10.899,88413.897,277198.0326,14.0,1,0,0,982.3766,3079.9781
1043,90,10.9446,85254.0736,267291.1828,16.0,2,0,0,947.2675,2969.902
1044,91,11.1136,87932.2522,275687.9588,19.0,4,1,0,966.2885,3029.538
1045,91,11.125,72569.1666,227520.5236,22.0,3,0,0,797.4634,2500.2255
1046,90,11.2983,89503.8879,280615.5739,26.0,4,0,1,994.4876,3117.9508
1047,91,11.1298,76731.8674,240571.759,25.0,4,1,0,843.2073,2643.6457
1048,91,10.9299,68277.5661,214064.6053,29.0,4,0,0,750.3029,2352.3583
1049,91,10.7569,64646.0494,202679.251,31.0,3,0,0,710.3961,2227.2445
1050,92,10.498,84150.8596,263831.7156,34.0,4,1,0,914.6833,2867.736
1051,91,10.5533,80733.1108,253115.8504,15.0,3,0,1,887.177,2781.4929
1052,91,10.6098,80520.6949,252450.0908,10.0,3,0,0,884.8428,2774.1768
1053,92,10.7085,95552.2393,299578.7787,14.0,5,1,0,1038.6113,3256.2911
1054,90,10.9759,78977.4771,247612.2583,18.0,4,0,2,877.5275,2751.2473
1055,90,11.0919,86935.522,272562.6145,17.0,3,0,0,965.9502,3028.4735
1056,91,10.8376,70898.1356,222282.0054,20.0,4,1,0,779.1004,2442.6594
1057,91,11.0754,89421.135,280355.6947,23.0,3,0,0,982.6498,3080.8318
1058,91,11.1373,82845.1779,259737.9911,21.0,4,0,0,910.3866,2854.2636
1059,92,10.9256,71566.8644,224377.6687,23.0,4,1,0,777.9007,2438.8877
1060,92,10.821,67718.6607,212312.6378,26.0,3,0,0,736.0724,2307.7461
1061,92,10.8447,72622.3635,227687.349,25.0,2,0,0,789.3735,2474.8625
1062,93,10.9351,88499.2219,277466.1629,0.0,1,1,0,951.6045,2983.5071
1063,93,11.0033,79572.9487,249479.2071,0.0,0,0,0,855.6231,2682.5721
1064,92,11.1249,76339.6748,239342.5898,0.0,0,0,1,829.7791,2601.5499
1065,93,11.1207,89544.8201,280743.828,0.0,1,1,0,962.8475,3018.7508
1066,93,11.1718,83620.4294,262169.6191,0.0,0,0,0,899.1444,2819.0282
1067,93,11.2986,88774.3642,278328.8312,1.0,1,0,0,954.5631,2992.7831
1068,94,11.1026,80140.0856,251257.6635,3.0,3,1,0,852.5541,2672.9539
1069,93,10.9872,76052.2389,238440.952,5.0,2,0,1,817.766,2563.8812
1070,92,11.1031,83491.5919,261765.1914,3.0,1,0,1,907.5173,2845.2738
1071,90,11.1525,80778.7174,253259.4116,5.0,3,1,3,897.5413,2813.9935
1072,89,11.3217,74262.6368,232829.8734,7.0,2,0,1,834.4116,2616.066
1073,89,11.3507,73254.2146,229668.794,6.0,1,0,0,823.0811,2580.5482
1074,90,11.0659,70416.0491,220770.5541,7.0,2,1,0,782.4005,2453.0062
1075,90,11.0266,71935.4618,225533.6726,8.0,1,0,0,799.2829,2505.9297
1076,90,10.9282,66542.421,208625.283,10.0,2,0,0,739.3602,2318.0587
1077,91,10.7387,75915.6061,238012.7371,14.0,5,1,0,834.2374,2615.5246
1078,91,10.8799,88700.2731,278095.6129,7.0,3,0,0,974.7283,3055.9957
1079,91,10.9367,78623.6993,246503.129,10.0,3,0,0,863.9967,2708.8256
1080,90,10.8234,73158.6211,229368.9717,13.0,4,1,2,812.8736,2548.5441
1081,89,10.6603,71792.1056,225083.6188,16.0,3,0,1,806.6529,2529.0294
1082,88,10.6785,71422.6044,223925.374,19.0,3,0,1,811.6205,2544.6065
1083,89,10.5088,65785.7183,206252.4444,23.0,5,1,0,739.1654,2317.4432
1084,89,10.8758,87964.2957,275787.8413,25.0,3,0,0,988.3629,3098.7398
1085,89,10.9805,80480.2383,252323.5485,10.0,1,0,0,904.2723,2835.0961
1086,90,10.8594,73975.29,231929.7878,0.0,1,1,0,821.9477,2576.9976
1087,89,11.0139,79261.9223,248504.9424,0.0,0,0,1,890.5834,2792.1904
1088,89,11.2045,80259.8326,251632.8978,0.0,0,0,0,901.7959,2827.3359
1089,89,11.1464,82278.3223,257962.1508,0.0,1,1,1,924.4755,2898.4511
1090,89,11.2652,88192.7975,276505.5799,0.0,0,0,0,990.9303,3106.8043
1091,87,11.4581,85742.8838,268824.685,0.0,0,0,2,985.5504,3089.9389
1092,87,11.3,76879.8498,241036.9602,0.0,0,0,0,883.6764,2770.5398
1093,87,11.3816,83116.0313,260588.6011,0.0,0,0,0,955.3567,2995.2713
1094,87,11.4128,68992.2741,216306.4668,0.0,0,0,0,793.0146,2486.2812
1095,88,11.3543,78376.4751,245728.8353,1.0,2,1,0,890.6418,2792.3731
1096,89,11.3177,81999.8676,257088.5726,2.0,2,1,0,921.3468,2888.6356
1097,89,11.4622,80804.7662,253342.1042,3.0,1,0,0,907.9187,2846.5405
1098,90,11.3219,74409.1417,233289.665,4.0,2,1,0,826.7682,2592.1074
1099,90,11.3577,68980.033,216267.7226,6.0,2,0,0,766.4448,2402.9747
1100,90,11.3725,70210.7397,220126.3017,8.0,2,0,0,780.1193,2445.8478
1101,91,11.19,74500.2662,233575.7378,10.0,3,1,0,818.6842,2566.7663
1102,91,11.154,76595.8041,240144.8979,12.0,2,0,0,841.7121,2638.9549
1103,91,11.0401,61842.6667,193889.9105,14.0,2,0,0,679.5897,2130.6584
1104,92,10.9201,74879.2316,234762.9353,17.0,4,1,0,813.9047,2551.771
1105,92,10.946,74584.7232,233839.7865,20.0,3,0,0,810.7035,2541.7368
1106,92,10.8066,66513.2454,208533.2175,24.0,4,0,0,722.9701,2266.6654
1107,92,10.4986,69191.8591,216930.953,15.0,4,1,1,752.0854,2357.9451
1108,92,10.4334,67268.6993,210901.7495,9.0,3,0,0,731.1815,2292.4103
1109,92,10.5847,82476.1668,258581.0425,10.0,2,0,0,896.4801,2810.6635
1110,93,10.4956,79901.6546,250509.3941,13.0,4,1,0,859.1576,2693.6494
1111,92,10.3575,69407.2833,217606.3262,17.0,4,0,1,754.427,2365.2862
1112,91,10.393,71832.7971,225211.4504,22.0,5,0,1,789.3714,2474.8511
1113,87,10.4824,80166.5799,251340.2958,19.0,5,1,5,921.4549,2888.9689
1114,86,10.4975,75266.6846,235978.0064,24.0,5,0,1,875.194,2743.9303
1115,86,10.5359,74494.5467,233556.6642,29.0,5,0,0,866.2157,2715.7752
1116,87,10.2226,60290.5004,189022.9974,36.0,8,1,0,692.9943,2172.6781
1117,87,10.3312,78191.6708,245148.2421,41.0,6,0,0,898.7548,2817.7959
1118,86,10.2299,65591.3225,205642.9777,47.0,6,0,1,762.6898,2391.1974
1119,87,9.8583,68469.4213,214666.0959,53.0,7,1,0,787.0048,2467.4264
1120,87,9.7351,64393.1824,201886.2873,61.0,8,0,0,740.1515,2320.532
1121,87,9.8559,80724.3747,253088.3227,38.0,5,0,0,927.8664,2909.0612
1122,87,9.8141,72076.5692,225974.6978,40.0,5,1,1,828.4663,2597.4103
1123,86,9.6771,63610.251,199430.8446,46.0,6,0,1,739.6541,2318.9633
1124,86,9.7059,70757.4346,221839.4693,52.0,6,0,0,822.7609,2579.5287
1125,87,9.8395,81940.7076,256901.7938,60.0,9,1,0,941.8472,2952.8942
1126,85,9.7857,65567.5517,205567.1868,68.0,8,0,2,771.383,2418.4375
1127,85,9.8986,76979.5759,241347.9166,76.0,8,0,0,905.6421,2839.3873
1128,86,9.7821,74618.7254,233946.314,84.0,9,1,0,867.6596,2720.306
1129,85,9.8605,80851.9855,253489.0823,47.0,5,0,1,951.1998,2982.2245
1130,85,10.2568,91909.7288,288158.0576,52.0,5,0,0,1081.2909,3390.0948
1131,86,10.1687,68297.9918,214128.5316,57.0,6,1,0,794.1627,2489.8666
1132,86,10.169,70195.5146,220078.2698,62.0,5,0,0,816.2269,2559.0496
1133,86,10.1126,68354.2685,214305.3272,67.0,5,0,0,794.8171,2491.9224
