step,vehicle_count,mean_speed,total_fuel_ml_s,total_co2_mg_s,total_waiting_s,halting_count,departed_count,arrived_count,mean_fuel_per_veh,mean_co2_per_veh
74,25,9.5186,20087.9108,62980.3827,0.0,0,0,0,803.5164,2519.2153
75,26,9.2168,22458.4725,70411.8176,0.0,1,1,0,863.7874,2708.1468
76,26,9.5864,24043.153,75380.7027,0.0,0,0,0,924.7367,2899.2578
77,26,9.912,26230.4338,82237.9603,1.0,1,0,0,1008.8628,3162.9985
78,27,9.6628,26456.2306,82946.1493,2.0,2,1,0,979.8604,3072.0796
79,27,9.8652,24456.5422,76676.5963,3.0,1,0,0,905.7979,2839.8739
80,27,10.1689,25770.4916,80796.2617,0.0,0,0,0,954.4627,2992.4541
81,28,9.6646,20695.6007,64885.2124,0.0,1,1,0,739.1286,2317.329
82,28,9.9774,25121.1982,78760.3824,0.0,0,0,0,897.1857,2812.8708
83,28,9.9275,23800.3083,74619.1732,0.0,0,0,0,850.011,2664.9705
84,29,9.6552,23971.6733,75156.7283,0.0,1,1,0,826.6094,2591.6113
85,29,9.7045,25822.3544,80958.524,1.0,1,0,0,890.426,2791.6732
86,29,9.9806,27518.4376,86276.4895,2.0,1,0,0,948.9116,2975.0514
87,30,9.928,31700.5838,99388.2187,3.0,2,1,0,1056.6861,3312.9406
88,30,10.4351,31957.7863,100194.8567,4.0,1,0,0,1065.2595,3339.8286
89,30,10.8718,32069.9809,100547.0408,5.0,1,0,0,1068.9994,3351.568
90,31,10.8797,31976.0371,100252.3267,0.0,1,1,0,1031.4851,3233.946
91,31,11.1474,33054.6317,103634.3235,0.0,0,0,0,1066.2784,3343.0427
92,31,10.8575,17114.8025,53658.5603,0.0,0,0,0,552.0904,1730.9213
93,32,10.632,28786.4361,90251.6536,0.0,1,1,0,899.5761,2820.3642
94,32,11.0719,34307.3647,107561.4957,0.0,0,0,0,1072.1051,3361.2967
95,32,11.1243,21115.407,66201.3646,0.0,0,0,0,659.8565,2068.7926
96,33,10.5979,24036.7505,75360.5466,0.0,1,1,0,728.3864,2283.6529
97,33,10.8555,29829.2,93521.2914,0.0,0,0,0,903.9152,2833.9785
98,33,11.1102,30773.81,96482.6191,0.0,0,0,0,932.5397,2923.7157
99,34,11.0371,28645.1475,89808.6352,0.0,1,1,0,842.5043,2641.4304
100,34,11.1629,28077.0887,88028.2479,0.0,0,0,0,825.7967,2589.0661
101,34,11.3486,34853.2041,109273.2327,0.0,0,0,0,1025.0942,3213.9186
102,35,11.0142,30095.7715,94357.205,0.0,1,1,0,859.8792,2695.9201
103,35,11.0107,33900.7055,106286.7701,0.0,0,0,0,968.5916,3036.7649
104,35,11.0341,31353.7247,98301.3377,0.0,0,0,0,895.8207,2808.6096
105,36,10.8096,30206.6886,94704.7952,0.0,1,1,0,839.0747,2630.6888
106,36,11.2094,39929.8883,125189.4295,1.0,1,0,0,1109.1636,3477.4842
107,36,11.2633,28679.9756,89918.306,2.0,1,0,0,796.666,2497.7307
108,37,11.2282,35374.5197,110907.1144,3.0,2,1,0,956.0681,2997.4896
109,37,11.4529,35565.4362,111506.1108,4.0,1,0,0,961.228,3013.6787
110,37,11.7692,39270.538,123122.2043,5.0,1,0,0,1061.3659,3327.6271
111,38,11.5272,31500.7162,98761.6442,6.0,2,1,0,828.9662,2598.9906
112,37,11.4605,27784.9996,87112.3456,7.0,1,0,1,750.9459,2354.3877
113,37,11.3994,33069.0803,103679.239,8.0,1,0,0,893.7589,2802.1416
114,38,11.0008,28556.2022,89529.7409,9.0,2,1,0,751.479,2356.0458
115,38,11.2256,34463.8022,108052.212,10.0,1,0,0,906.9422,2843.4793
116,38,11.4126,34013.1051,106639.0437,11.0,1,0,0,895.0817,2806.2906
117,39,11.5189,42936.8743,134617.0571,12.0,2,1,0,1100.9455,3451.7194
118,38,11.6851,32279.7567,101204.5746,13.0,1,0,1,849.4673,2663.2783
119,38,11.7278,36501.2875,114440.1164,14.0,1,0,0,960.5602,3011.582
120,39,11.334,32104.5938,100654.994,15.0,2,1,0,823.1947,2580.8973
121,39,11.269,27969.1198,87689.5306,16.0,1,0,0,717.1569,2248.4495
122,39,10.9792,30549.7086,95780.2417,17.0,1,0,0,783.3259,2455.9036
123,39,10.9961,37468.5263,117472.7778,18.0,1,0,0,960.7314,3012.1225
124,40,10.8093,37173.3786,116547.3753,0.0,1,1,0,929.3345,2913.6844
125,40,11.0692,46781.236,146670.6203,0.0,0,0,0,1169.5309,3666.7655
