step,vehicle_count,mean_speed,total_fuel_ml_s,total_co2_mg_s,total_waiting_s,halting_count,departed_count,arrived_count,mean_fuel_per_veh,mean_co2_per_veh
778,44,12.2183,31033.5807,97297.7217,0.0,0,0,0,705.3087,2211.3119
779,43,12.2443,36552.3648,114599.9408,0.0,0,0,1,850.055,2665.1149
780,44,11.8977,36220.9386,113561.0513,0.0,1,1,0,823.2031,2580.933
781,43,11.9753,31726.3943,99469.4687,0.0,0,0,1,737.8231,2313.2435
782,42,12.1937,38590.3514,120989.8466,0.0,0,0,1,918.8179,2880.7106
783,42,12.2901,35683.1102,111874.6778,0.0,0,0,0,849.5979,2663.6828
784,41,12.59,37382.788,117203.7003,0.0,0,0,1,911.7753,2858.6268
785,41,12.6706,34378.8155,107785.3769,0.0,0,0,0,838.5077,2628.9116
786,41,12.3214,28668.9108,89883.8393,0.0,1,1,1,699.2417,2192.2888
787,41,12.1281,27410.0964,85936.5527,0.0,0,0,0,668.5389,2096.0135
788,41,12.2084,33254.1246,104258.9214,0.0,0,0,0,811.0762,2542.9005
789,41,12.3425,35864.2859,112442.9557,0.0,0,0,0,874.7387,2742.5111
790,41,12.2496,30100.6586,94372.2616,0.0,0,0,0,734.1624,2301.7625
791,41,12.1929,31763.7641,99586.5806,0.0,0,0,0,774.726,2428.941
792,41,11.9886,29608.0139,92827.3666,0.0,1,1,1,722.1467,2264.0821
793,40,11.9408,27373.1173,85820.8577,0.0,0,0,1,684.3279,2145.5214
794,40,11.7749,28632.4173,89769.0915,0.0,0,0,0,715.8104,2244.2273
795,40,11.7474,34501.7887,108171.3524,0.0,0,0,0,862.5447,2704.2838
796,40,11.8575,32515.7009,101944.319,0.0,0,0,0,812.8925,2548.608
797,40,11.9529,33567.1968,105241.0035,0.0,0,0,0,839.1799,2631.0251
798,41,11.8972,41527.0975,130197.2769,0.0,1,1,0,1012.856,3175.5433
799,41,11.9009,32847.0737,102983.1916,0.0,0,0,0,801.1481,2511.7852
800,41,11.8685,30957.2929,97057.8349,0.0,0,0,0,755.0559,2367.2643
801,41,11.8793,34653.2117,108645.6171,1.0,1,0,0,845.2003,2649.8931
802,41,11.5082,24950.3294,78224.5139,2.0,1,0,0,608.5446,1907.915
803,41,11.35,27484.8788,86170.863,3.0,1,0,0,670.3629,2101.7284
804,42,11.0311,36811.8672,115413.4463,4.0,2,1,0,876.473,2747.9392
805,42,10.8063,31910.0752,100045.1178,5.0,1,0,0,759.7637,2382.0266
806,42,10.8457,30783.5738,96512.4541,6.0,1,0,0,732.9422,2297.9156
807,42,10.7112,29112.3108,91273.2844,8.0,2,0,0,693.1503,2173.1734
808,42,10.9238,37776.3079,118437.4505,10.0,2,0,0,899.4359,2819.9393
809,42,11.004,38449.6305,120548.2163,3.0,1,0,0,915.4674,2870.1956
810,43,10.9398,36855.3746,115549.6743,5.0,3,1,0,857.1017,2687.2017
811,43,11.1503,38983.4941,122221.7093,7.0,2,0,0,906.5929,2842.3653
812,43,11.0874,32904.3141,103162.1149,9.0,2,0,0,765.2166,2399.119
813,43,11.1425,38390.8633,120363.8414,11.0,2,0,0,892.8108,2799.1591
814,43,10.9913,33376.5338,104642.4341,13.0,2,0,0,776.1985,2433.545
815,43,10.842,30866.791,96773.8374,15.0,2,0,0,717.8323,2250.5544
816,44,10.6796,37983.4907,119086.625,10.0,2,1,0,863.2612,2706.5142
817,44,10.7647,32423.2472,101653.9068,11.0,1,0,0,736.892,2310.3161
818,44,10.942,38413.9498,120435.88,12.0,1,0,0,873.0443,2737.1791
819,43,11.1867,41028.7101,128634.6089,13.0,1,0,1,954.156,2991.5025
820,43,11.226,33458.2858,104899.385,15.0,2,0,0,778.0997,2439.5206
821,43,11.5198,41045.0693,128685.6244,15.0,1,0,0,954.5365,2992.6889
822,44,11.4845,36858.6738,115560.1952,16.0,2,1,0,837.6971,2626.3681
823,44,11.4118,29290.7405,91832.701,17.0,1,0,0,665.6986,2087.1068
824,44,11.3551,33715.6717,105705.7822,18.0,1,0,0,766.2653,2402.4041
825,44,11.1148,32187.7491,100915.5598,19.0,1,0,0,731.5398,2293.5355
826,44,10.9453,34107.9711,106936.0744,20.0,1,0,0,775.1812,2430.3653
827,43,10.8366,31885.1957,99967.3367,0.0,0,0,1,741.5162,2324.8218
828,44,10.7644,45978.4215,144153.1319,0.0,1,1,0,1044.9641,3276.2075
829,44,10.6698,34846.697,109252.4544,1.0,1,0,0,791.9704,2483.0103
830,44,10.6302,36809.9455,115407.7356,2.0,1,0,0,836.5897,2622.9031
831,44,10.8812,40932.802,128334.5357,0.0,0,0,0,930.291,2916.694
832,44,11.0171,43898.4292,137632.0399,0.0,0,0,0,997.6916,3128.0009
833,44,10.9056,32138.1968,100760.7267,0.0,0,0,0,730.4136,2290.0165
834,45,10.4178,35526.716,111384.3011,2.0,3,1,0,789.4826,2475.2067
835,45,10.4649,36404.8415,114137.0904,4.0,2,0,0,808.9965,2536.3798
836,45,10.2963,34410.1095,107882.9868,6.0,2,0,0,764.6691,2397.3997
837,45,10.142,36440.7644,114249.5779,5.0,2,0,0,809.7948,2538.8795
838,44,10.3598,39265.372,123106.2945,7.0,2,0,1,892.3948,2797.8703
839,44,10.6939,47576.9013,149164.8614,10.0,3,0,0,1081.2932,3390.1105
840,45,10.3998,36482.2012,114379.3125,13.0,4,1,0,810.7156,2541.7625
841,45,10.2614,35191.0426,110331.4747,16.0,3,0,0,782.0232,2451.8105
842,45,10.1006,34751.4446,108952.8793,19.0,3,0,0,772.2543,2421.1751
843,44,10.5522,45439.5933,142463.7696,5.0,1,0,1,1032.718,3237.8129
844,44,10.6224,39050.8055,122433.3889,6.0,1,0,0,887.5183,2782.577
845,44,10.6022,36579.6654,114685.5887,7.0,1,0,0,831.356,2606.4907
846,45,10.2739,37872.9984,118740.1804,8.0,2,1,0,841.6222,2638.6707
847,44,10.3914,32485.3545,101848.0726,10.0,2,0,1,738.3035,2314.7289
848,44,10.4203,36981.9434,115946.6723,12.0,2,0,0,840.4987,2635.1516
849,44,10.3847,41152.8459,129023.4469,15.0,3,0,0,935.292,2932.3511
850,44,10.059,31566.6063,98967.854,19.0,4,0,0,717.4229,2249.2694
851,44,10.2848,42621.9182,133629.2741,23.0,4,0,0,968.68,3037.029
852,45,10.0721,33966.742,106492.4923,27.0,5,1,0,754.8165,2366.4998
853,45,10.0876,35941.0612,112682.4569,32.0,5,0,0,798.6902,2504.0546
854,45,10.1053,36684.1434,115012.5771,23.0,3,0,0,815.2032,2555.835
855,44,10.0828,28940.7341,90735.4172,9.0,2,0,1,657.744,2062.1686
856,44,10.4251,42060.8749,131870.1975,4.0,1,0,0,955.929,2997.0499
857,44,10.4115,33073.0494,103691.1961,5.0,1,0,0,751.6602,2356.6181
858,45,10.1892,38773.589,121563.9374,6.0,2,1,0,861.6353,2701.4208
859,44,10.0545,33802.7012,105978.8811,7.0,1,0,1,768.2432,2408.6109
860,44,9.9979,31286.7921,98090.8359,8.0,1,0,0,711.0635,2229.3372
861,44,10.3648,45231.8494,141812.341,9.0,1,0,0,1027.9966,3223.0077
862,44,10.4889,38490.5807,120677.1309,0.0,0,0,0,874.7859,2742.6621
863,44,10.3817,39074.0326,122506.2791,0.0,0,0,0,888.0462,2784.2336
864,45,10.4109,44215.3398,138625.3441,0.0,1,1,0,982.5631,3080.5632
865,45,10.4299,32348.0226,101418.4989,0.0,0,0,0,718.8449,2253.7444
866,44,10.6866,41206.3243,129191.2684,1.0,1,0,1,936.5074,2936.1652
867,44,10.82,38314.6399,120124.9904,2.0,1,0,0,870.7873,2730.1134
868,44,11.0213,44475.1207,139440.0366,3.0,1,0,0,1010.7982,3169.0917
869,43,11.1857,39473.665,123759.3565,5.0,2,0,1,917.9922,2878.1246
870,44,10.9341,35774.8821,112162.4112,7.0,3,1,0,813.0655,2549.1457
871,44,10.7907,37638.2885,118004.2707,9.0,2,0,0,855.4156,2681.9152
872,43,10.7348,35710.2981,111959.7763,11.0,2,0,1,830.472,2603.7157
873,43,10.9187,39136.1218,122700.6745,13.0,2,0,0,910.1424,2853.5041
874,43,11.0541,30628.252,96026.2169,15.0,2,0,0,712.2849,2233.1678
875,43,11.2258,39799.5971,124780.6155,17.0,2,0,0,925.572,2901.8748
876,44,10.9847,36523.9837,114510.888,19.0,3,1,0,830.0905,2602.5202
877,44,10.9311,30202.9432,94692.5361,0.0,0,0,0,686.4305,2152.1031
878,44,10.8767,35771.3332,112150.9399,0.0,0,0,0,812.9848,2548.885
879,44,11.3486,48743.3934,152821.8318,1.0,1,0,0,1107.8044,3473.2235
880,43,11.6394,42894.245,134483.72,2.0,1,0,1,997.5406,3127.5284
881,43,11.5035,31052.5694,97357.047,3.0,1,0,0,722.1528,2264.1174
882,44,11.0875,34722.1317,108861.6247,4.0,2,1,0,789.1394,2474.1278
883,44,11.09,35993.6769,112848.0213,5.0,1,0,0,818.0381,2564.7278
884,44,11.0763,36492.8632,114413.3663,7.0,2,0,0,829.3833,2600.3038
885,44,10.9939,38086.0623,119408.2971,9.0,2,0,0,865.5923,2713.8249
886,44,10.8013,31587.324,99032.952,11.0,2,0,0,717.8937,2250.7489
887,44,10.689,32648.047,102358.748,14.0,3,0,0,742.0011,2326.3352
888,45,10.1896,38851.9643,121808.8339,12.0,3,1,0,863.377,2706.863
889,45,10.4241,38532.9678,120808.7911,13.0,3,0,0,856.2882,2684.6398
890,43,10.492,36784.7686,115328.29,12.0,1,0,2,855.4597,2682.0533
891,42,10.8666,41227.9253,129258.7932,13.0,1,0,1,981.6173,3077.5903
892,41,11.1363,36461.9636,114316.4668,14.0,1,0,1,889.3162,2788.2065
893,41,11.1995,37255.3649,116804.025,15.0,1,0,0,908.6674,2848.8787
894,41,11.0322,35404.1649,111000.2651,16.0,2,1,1,863.5162,2707.3235
895,40,11.1966,36673.9492,114981.2242,17.0,1,0,1,916.8487,2874.5306
896,40,11.2279,33410.8219,104750.7381,18.0,1,0,0,835.2705,2618.7685
897,39,11.485,37327.6533,117031.074,19.0,1,0,1,957.1193,3000.7968
898,39,11.4868,38174.7427,119687.2966,20.0,1,0,0,978.8396,3068.905
899,39,11.5144,30758.587,96435.1989,0.0,0,0,0,788.6817,2472.6974
900,40,11.3786,41425.211,129878.0888,0.0,1,1,0,1035.6303,3246.9522
901,40,11.6365,34706.8474,108814.0192,0.0,0,0,0,867.6712,2720.3505
902,40,11.8346,37374.1773,117177.0599,0.0,0,0,0,934.3544,2929.4265
903,40,11.754,35517.5342,111356.089,0.0,0,0,0,887.9384,2783.9022
904,39,11.9679,42779.8893,134125.3143,0.0,0,0,1,1096.9202,3439.1106
905,39,12.1853,44617.03,139885.2921,1.0,1,0,0,1144.0264,3586.8024
906,40,11.865,36654.5595,114920.7919,2.0,2,1,0,916.364,2873.0198
907,40,11.743,29986.2307,94014.1706,3.0,1,0,0,749.6558,2350.3543
908,40,12.0684,39388.5639,123492.2409,4.0,1,0,0,984.7141,3087.306
909,40,12.163,40509.1981,127005.8611,5.0,1,0,0,1012.73,3175.1465
910,40,11.5728,21501.8132,67413.0075,6.0,1,0,0,537.5453,1685.3252
911,40,11.7434,39579.7176,124091.8899,7.0,1,0,0,989.4929,3102.2972
912,41,11.68,42187.1016,132266.9754,8.0,2,1,0,1028.9537,3226.0238
913,41,11.9852,46947.3185,147191.1549,10.0,2,0,0,1145.0565,3590.0282
914,41,11.9029,37213.4411,116672.7453,12.0,2,0,0,907.6449,2845.6767
915,41,11.7925,34702.2068,108799.7156,3.0,1,0,0,846.3953,2653.6516
916,41,11.7227,35954.3762,112725.1205,4.0,1,0,0,876.936,2749.3932
917,41,11.8518,40524.2872,127053.217,5.0,1,0,0,988.3972,3098.859
918,42,11.5825,37070.5571,116224.8558,6.0,2,1,0,882.6323,2767.2585
919,42,11.8046,44815.4392,140507.0196,8.0,2,0,0,1067.0343,3345.4052
920,42,12.014,43658.3141,136879.1242,10.0,2,0,0,1039.4837,3259.0268
921,42,12.0548,37183.1882,116577.6116,12.0,2,0,0,885.314,2775.6574
922,42,11.6682,24498.3865,76807.2348,16.0,4,0,0,583.2949,1828.7437
923,41,11.6143,36194.577,113478.0178,18.0,3,0,1,882.7946,2767.7565
924,42,11.4676,34475.5811,108088.3404,15.0,3,1,0,820.8472,2573.5319
925,42,11.6253,34979.309,109668.086,17.0,2,0,0,832.8407,2611.1449
926,42,11.6116,32619.4652,102269.3833,19.0,2,0,0,776.6539,2434.9853
927,42,11.4826,38381.9149,120336.2241,21.0,2,0,0,913.8551,2865.1482
928,41,11.5139,39353.7977,123383.197,23.0,2,0,1,959.8487,3009.3463
929,41,11.4348,34057.7436,106778.5774,25.0,2,0,0,830.6767,2604.3555
930,42,11.2985,38539.3501,120829.9613,27.0,3,1,0,917.6036,2876.9038
931,42,11.1016,24892.6056,78043.4772,0.0,0,0,0,592.6811,1858.178
932,42,11.0423,32704.374,102535.2931,0.0,0,0,0,778.6756,2441.3165
933,41,10.8779,36701.3523,115067.1708,0.0,0,0,1,895.1549,2806.5164
934,40,10.8539,30639.08,96060.0322,1.0,1,0,1,765.977,2401.5008
935,40,10.8043,33375.1431,104638.1288,2.0,1,0,0,834.3786,2615.9532
936,41,10.5568,28412.8251,89079.6475,2.0,3,1,0,692.9957,2172.6743
937,40,10.6611,34110.1593,106942.5527,2.0,1,0,1,852.754,2673.5638
938,40,10.6708,33062.9371,103659.4972,4.0,2,0,0,826.5734,2591.4874
939,40,10.8064,34499.926,108164.816,6.0,2,0,0,862.4981,2704.1204
940,40,10.7899,32924.0946,103224.6161,8.0,2,0,0,823.1024,2580.6154
941,40,10.7085,36160.9018,113372.6554,10.0,2,0,0,904.0225,2834.3164
942,41,10.3032,34096.9231,106901.5918,12.0,3,1,0,831.6323,2607.3559
943,41,10.4807,41795.8756,131039.6897,14.0,2,0,0,1019.4116,3196.09
944,41,10.4677,36267.1776,113706.0944,17.0,3,0,0,884.5653,2773.3194
945,41,10.6038,36990.7363,115973.8377,20.0,3,0,0,902.2131,2828.6302
946,41,10.6724,37103.0594,116326.6058,23.0,3,0,0,904.9527,2837.2343
947,41,10.7072,36762.0771,115257.0108,4.0,1,0,0,896.636,2811.1466
948,42,10.7312,39803.2436,124792.2029,0.0,1,1,0,947.6963,2971.2429
949,42,11.1323,39047.0188,122421.3694,0.0,0,0,0,929.6909,2914.7945
950,42,11.5177,44063.2939,138148.6432,0.0,0,0,0,1049.126,3289.2534
951,41,11.8436,44528.8749,139609.0677,0.0,0,0,1,1086.0701,3405.0992
952,40,11.8784,27374.597,85825.6742,0.0,0,0,1,684.3649,2145.6419
953,40,12.1565,43454.4535,136240.4494,0.0,0,0,0,1086.3613,3406.0112
954,41,11.972,32633.3469,102312.9408,0.0,1,1,0,795.9353,2495.4376
955,41,12.1703,36997.7197,115996.4281,0.0,0,0,0,902.3834,2829.1812
956,41,12.2984,34067.4545,106808.8613,0.0,0,0,0,830.9135,2605.0942
957,40,12.4355,33917.1497,106337.9238,0.0,0,0,1,847.9287,2658.4481
958,39,12.6008,34575.478,108402.1322,0.0,0,0,1,886.5507,2779.5419
959,39,12.5159,28506.0451,89373.151,0.0,0,0,0,730.9242,2291.6193
960,40,11.937,25125.7649,78774.8376,0.0,1,1,0,628.1441,1969.3709
961,39,12.1722,37351.3992,117105.7323,0.0,0,0,1,957.7282,3002.7111
962,39,12.1392,24909.5192,78096.9029,0.0,0,0,0,638.7056,2002.4847
963,39,11.9248,30081.719,94313.127,0.0,0,0,0,771.3261,2418.2853
964,39,11.7498,26804.5845,84038.6749,0.0,0,0,0,687.297,2154.8378
965,39,12.007,41613.8598,130469.0057,0.0,0,0,0,1067.022,3345.3591
966,39,11.7455,30185.2755,94638.0502,0.0,1,1,1,773.9814,2426.6167
967,39,11.8801,38853.7264,121815.9018,0.0,0,0,0,996.2494,3123.4847
968,39,11.6856,27663.7555,86732.2308,0.0,0,0,0,709.3271,2223.9034
969,38,11.6394,32863.9782,103036.3099,0.0,0,0,1,864.8415,2711.4818
970,38,11.8311,39242.9202,123036.223,0.0,0,0,0,1032.7084,3237.7953
971,38,11.5352,31834.4652,99808.8381,0.0,0,0,0,837.7491,2626.5484
972,39,11.4327,35938.3532,112675.2618,0.0,1,1,0,921.4962,2889.1093
973,39,11.7481,39734.8081,124578.2425,0.0,0,0,0,1018.8412,3194.3139
974,39,11.6298,26485.5103,83037.8854,0.0,0,0,0,679.1156,2129.1765
975,39,11.5872,32116.8005,100693.7045,0.0,0,0,0,823.5077,2581.8899
976,39,11.673,30862.729,96762.067,0.0,0,0,0,791.352,2481.0786
977,38,11.7341,34950.4374,109577.8889,0.0,0,0,1,919.7484,2883.6287
978,39,11.397,32784.6893,102787.7341,0.0,1,1,0,840.6331,2635.5829
979,38,11.411,29458.8664,92359.9848,0.0,0,0,1,775.2333,2430.5259
980,38,11.6099,30133.1878,94474.5328,0.0,0,0,0,792.9786,2486.1719
981,38,11.8372,34187.064,107184.1856,0.0,0,0,0,899.6596,2820.6365
982,38,11.9765,34629.7937,108572.2973,0.0,0,0,0,911.3104,2857.1657
983,38,12.0144,29991.5496,94030.3838,0.0,0,0,0,789.2513,2474.4838
984,38,11.7371,30498.5918,95619.6689,0.0,1,1,1,802.5945,2516.3071
985,37,12.0809,36072.2253,113094.921,0.0,0,0,1,974.925,3056.6195
986,37,11.9183,28140.076,88225.3295,0.0,0,0,0,760.5426,2384.4684
987,37,11.6274,25337.7268,79439.9144,0.0,0,0,0,684.8034,2147.0247
988,37,11.8406,33498.5386,105025.5895,0.0,0,0,0,905.3659,2838.5294
989,37,11.7971,30854.0033,96734.2212,1.0,1,0,0,833.892,2614.4384
990,37,11.4743,34048.09,106748.7127,2.0,2,1,1,920.2186,2885.1003
991,37,10.9338,28272.7616,88641.4439,3.0,1,0,0,764.1287,2395.7147
992,37,11.2844,36824.3949,115453.1198,4.0,1,0,0,995.2539,3120.3546
993,37,11.3387,32827.5687,102922.1418,0.0,0,0,0,887.2316,2781.6795
994,37,11.4968,37008.9117,116032.0184,0.0,0,0,0,1000.2409,3136.0005
995,37,11.4134,36070.2583,113089.1195,0.0,0,0,0,974.8718,3056.4627
996,38,11.0406,30574.1939,95857.5829,0.0,1,1,0,804.584,2522.568
997,38,11.164,40185.9246,125992.9131,0.0,0,0,0,1057.5243,3315.603
998,38,11.2063,41585.3205,130380.2112,0.0,0,0,0,1094.3505,3431.0582
999,37,11.1062,36260.4898,113685.3439,1.0,1,0,1,980.0132,3072.5769
1000,37,11.0221,36385.8505,114078.2766,3.0,2,0,0,983.4014,3083.1967
1001,37,11.1967,39126.6187,122671.2309,5.0,2,0,0,1057.4762,3315.4387
1002,38,11.2825,45320.1548,142089.4939,7.0,3,1,0,1192.6357,3739.1972
1003,38,11.5155,39445.7949,123671.7206,9.0,2,0,0,1038.0472,3254.519
1004,38,11.5387,35164.2865,110248.0364,11.0,2,0,0,925.376,2901.2641
1005,38,11.2609,24828.1163,77841.5707,13.0,2,0,0,653.3715,2048.4624
1006,38,11.2822,38182.1861,119710.1005,15.0,2,0,0,1004.7944,3150.2658
1007,37,11.4498,36630.5022,114845.1353,9.0,1,0,1,990.0136,3103.9226
1008,38,11.402,41316.4556,129536.8921,10.0,2,1,0,1087.2751,3408.8656
1009,38,11.5507,33440.8456,104844.5289,11.0,1,0,0,880.0223,2759.0666
1010,38,11.7996,36061.9785,113062.6925,12.0,1,0,0,948.9994,2975.334
1011,38,11.6733,36059.0495,113053.6269,13.0,1,0,0,948.9224,2975.0954
1012,38,11.4292,29485.4754,92443.9085,14.0,1,0,0,775.9336,2432.7344
1013,38,11.3043,31985.6083,100282.4927,15.0,1,0,0,841.7265,2639.013
1014,39,10.8043,31277.1014,98060.4843,17.0,3,1,0,801.977,2514.3714
1015,38,10.935,40080.7265,125662.0858,17.0,1,0,1,1054.756,3306.897
1016,37,11.1078,31601.0806,99076.8203,18.0,1,0,1,854.0833,2677.7519
1017,37,11.1643,30322.9678,95069.3608,19.0,1,0,0,819.5397,2569.4422
1018,37,11.166,30924.3976,96954.896,20.0,1,0,0,835.7945,2620.4026
1019,37,11.4645,37119.1871,116377.3779,0.0,0,0,0,1003.2213,3145.3345
1020,38,11.0112,30762.9644,96449.1387,0.0,1,1,0,809.5517,2538.1352
1021,38,11.2381,38185.5528,119720.5712,0.0,0,0,0,1004.883,3150.5413
1022,38,11.2278,30566.85,95834.1206,0.0,0,0,0,804.3908,2521.9505
1023,38,11.5259,41145.9394,129002.2512,0.0,0,0,0,1082.7879,3394.7961
1024,38,11.6311,36252.6644,113660.9009,0.0,0,0,0,954.0175,2991.0763
1025,38,11.5716,31609.5407,99103.2613,0.0,0,0,0,831.83,2607.9806
1026,39,11.1382,35137.0495,110163.0834,0.0,1,1,0,900.95,2824.6944
1027,39,11.0069,32351.1424,101428.1333,0.0,0,0,0,829.5165,2600.7214
1028,39,11.2181,36635.8518,114862.1104,0.0,0,0,0,939.3808,2945.1823
1029,39,11.2467,30601.2307,95941.6278,0.0,0,0,0,784.6469,2460.0417
1030,39,11.3193,38160.0001,119640.7872,0.0,0,0,0,978.4615,3067.7125
1031,39,11.332,32341.3315,101397.6013,0.0,0,0,0,829.2649,2599.9385
1032,40,10.6971,23460.3471,73553.1983,0.0,1,1,0,586.5087,1838.83
1033,40,10.7037,39715.8493,124518.4744,2.0,2,0,0,992.8962,3112.9619
1034,40,10.3995,32911.148,103183.9063,4.0,2,0,0,822.7787,2579.5977
1035,40,10.5543,38863.8303,121846.9795,6.0,2,0,0,971.5958,3046.1745
1036,40,10.5045,33269.0347,104305.8124,9.0,3,0,0,831.7259,2607.6453
1037,40,10.5208,42504.2301,133260.6435,12.0,3,0,0,1062.6058,3331.5161
1038,41,10.3643,34151.2873,107071.7756,15.0,4,1,0,832.9582,2611.5067
1039,40,10.2711,34756.0545,108967.7552,18.0,3,0,1,868.9014,2724.1939
1040,40,10.4876,35418.3435,111044.0289,21.0,3,0,0,885.4586,2776.1007
1041,40,10.7231,36476.0062,114360.1746,24.0,3,0,0,911.9002,2859.0044
1042,40,10.7469,36105.4744,113198.4611,27.0,3,0,0,902.6369,2829.9615
1043,40,10.8012,34115.4064,106959.5927,19.0,2,0,0,852.8852,2673.9898
1044,41,10.7598,34166.105,107118.483,9.0,2,1,0,833.3196,2612.6459
1045,41,11.0153,39006.2961,122293.8244,10.0,1,0,0,951.3731,2982.7762
1046,41,11.3074,42059.8968,131867.5741,11.0,1,0,0,1025.8511,3216.2823
1047,41,11.4611,37858.7669,118695.8953,12.0,1,0,0,923.3846,2895.0218
1048,41,11.5301,37375.5058,117181.0634,13.0,1,0,0,911.5977,2858.0747
1049,40,11.6278,39005.4158,122291.4559,14.0,1,0,1,975.1354,3057.2864
1050,41,11.351,41078.0132,128789.3717,15.0,2,1,0,1001.9028,3141.2042
1051,41,11.0259,29122.9463,91307.1056,16.0,1,0,0,710.3158,2227.0026
1052,40,10.9963,37827.6898,118598.5525,17.0,1,0,1,945.6922,2964.9638
1053,40,11.0006,35518.4632,111358.1682,0.0,0,0,0,887.9616,2783.9542
1054,40,10.9912,37316.7169,116996.2958,2.0,2,0,0,932.9179,2924.9074
1055,40,10.9441,30320.6392,95061.2687,6.0,4,0,0,758.016,2376.5317
1056,41,10.7138,31696.7153,99375.4187,10.0,5,1,0,773.0906,2423.7907
1057,41,10.7877,40222.977,126107.9049,14.0,4,0,0,981.0482,3075.8026
1058,40,10.8429,36390.3177,114091.7829,18.0,4,0,1,909.7579,2852.2946
1059,40,10.9436,31219.9073,97881.2512,6.0,1,0,0,780.4977,2447.0313
1060,39,11.107,31933.7495,100119.2908,7.0,1,0,1,818.8141,2567.1613
1061,39,10.9758,32843.4479,102971.3308,9.0,2,0,0,842.1397,2640.2905
1062,40,10.9203,36566.9868,114645.4986,11.0,3,1,0,914.1747,2866.1375
1063,38,11.1362,34871.3538,109329.706,13.0,2,0,2,917.6672,2877.0975
1064,38,11.1649,33319.6915,104464.8149,15.0,2,0,0,876.834,2749.0741
1065,38,11.4027,41977.6819,131610.2781,17.0,2,0,0,1104.6758,3463.4284
1066,37,11.5384,31058.3312,97374.9182,19.0,2,0,1,839.4144,2631.7545
1067,37,11.7647,37017.0966,116056.9676,22.0,3,0,0,1000.4621,3136.6748
1068,37,11.474,35253.9421,110528.8033,25.0,4,1,1,952.8092,2987.265
1069,37,11.3692,25887.7895,81163.903,12.0,2,0,0,699.67,2193.619
1070,37,11.331,31910.2032,100045.8663,0.0,0,0,0,862.4379,2703.9423
1071,37,11.3903,31234.6476,97927.8639,0.0,0,0,0,844.1797,2646.699
1072,37,11.512,36133.3882,113286.8705,1.0,1,0,0,976.5781,3061.8073
1073,37,11.6405,36420.4743,114186.8058,2.0,1,0,0,984.3371,3086.1299
1074,38,11.1027,30811.1659,96600.1948,4.0,3,1,0,810.8202,2542.1104
1075,38,11.1242,34548.351,108316.8685,6.0,2,0,0,909.1671,2850.4439
1076,38,10.9551,32466.4491,101789.919,8.0,2,0,0,854.3802,2678.6821
1077,37,10.9762,38414.5462,120438.7394,10.0,2,0,1,1038.231,3255.1011
1078,37,10.9051,34010.9521,106632.0903,12.0,2,0,0,919.2149,2881.9484
1079,37,10.5433,25463.4711,79833.2174,15.0,3,0,0,688.2019,2157.6545
1080,38,10.2753,34693.2999,108771.4199,18.0,4,1,0,912.9816,2862.4058
1081,38,10.1823,35827.8025,112327.9349,21.0,3,0,0,942.8369,2955.9983
1082,38,10.6311,52053.8698,163201.5407,25.0,4,0,0,1369.8387,4294.7774
1083,38,10.7262,42585.5617,133515.772,29.0,4,0,0,1120.6727,3513.5729
1084,38,10.9544,40100.6284,125724.6205,34.0,5,0,0,1055.2797,3308.5426
1085,38,11.0795,38340.6845,120206.6427,39.0,5,0,0,1008.9654,3163.3327
1086,39,10.8945,29748.1549,93266.8177,44.0,6,1,0,762.7732,2391.4569
1087,39,10.7685,29303.5215,91872.5591,33.0,4,0,0,751.3723,2355.7066
1088,39,10.9597,40298.7524,126345.5194,37.0,4,0,0,1033.3013,3239.6287
1089,39,10.6445,23259.5278,72923.3738,41.0,4,0,0,596.3981,1869.8301
1090,39,10.8709,41376.3233,129724.2416,45.0,4,0,0,1060.9314,3326.2626
1091,39,11.1694,45258.3935,141895.7037,49.0,4,0,0,1160.4716,3638.3514
1092,40,11.0516,42919.4976,134562.3472,54.0,6,1,0,1072.9874,3364.0587
1093,40,11.1385,34280.7563,107477.8356,2.0,1,0,0,857.0189,2686.9459
1094,40,11.1342,40679.8153,127540.8553,0.0,0,0,0,1016.9954,3188.5214
1095,40,11.1698,42101.8489,131999.6252,0.0,0,0,0,1052.5462,3299.9906
1096,40,10.9172,34910.9901,109454.4189,0.0,0,0,0,872.7748,2736.3605
1097,40,10.2848,31174.6203,97739.7203,0.0,0,0,0,779.3655,2443.493
1098,41,9.7473,31423.5423,98519.2592,2.0,3,1,0,766.4279,2402.9088
1099,41,9.8971,42247.0581,132453.8561,6.0,4,0,0,1030.4161,3230.5819
1100,41,9.9529,41178.2516,129102.6032,12.0,6,0,0,1004.3476,3148.844
1101,41,10.2249,42458.8662,133117.8749,18.0,6,0,0,1035.5821,3246.7774
1102,41,10.3803,38288.2628,120041.6377,25.0,7,0,0,933.8601,2927.8448
1103,41,10.5239,34398.2197,107845.5845,21.0,5,0,0,838.981,2630.3801
1104,41,10.5107,40423.5747,126736.8782,20.0,5,1,1,985.9408,3091.1434
1105,41,10.6908,42115.6838,132041.9545,24.0,4,0,0,1027.2118,3220.5355
1106,41,10.9342,41558.2717,130294.5456,28.0,4,0,0,1013.6164,3177.9157
1107,41,10.7277,34737.0794,108907.9233,33.0,5,0,0,847.2458,2656.2908
1108,40,10.449,30858.3119,96747.2586,38.0,5,0,1,771.4578,2418.6815
