step,vehicle_count,mean_speed,total_fuel_ml_s,total_co2_mg_s,total_waiting_s,halting_count,departed_count,arrived_count,mean_fuel_per_veh,mean_co2_per_veh
263,79,12.0563,83821.2515,262800.0119,9.0,2,0,0,1061.0285,3326.5824
264,80,12.0722,76214.1099,238949.3907,3.0,2,1,0,952.6764,2986.8674
265,80,12.0552,81762.9791,256346.6175,4.0,1,0,0,1022.0372,3204.3327
266,80,11.799,59479.5476,186482.25,6.0,2,0,0,743.4943,2331.0281
267,81,11.4144,62043.7988,194520.9046,3.0,3,1,0,765.9728,2401.4926
268,81,11.2469,60368.298,189266.9862,7.0,4,0,0,745.2876,2336.6295
269,81,10.8787,64417.6232,201963.3176,13.0,6,0,0,795.2793,2493.3743
270,82,10.8079,71035.664,222712.8332,16.0,6,1,0,866.2886,2716.0102
271,82,10.9601,83750.8162,262577.9166,22.0,6,0,0,1021.3514,3202.1697
272,82,10.8475,72975.8373,228796.3409,23.0,5,0,0,889.9492,2790.1993
273,83,10.7,85855.208,269175.6324,28.0,6,1,0,1034.4001,3243.0799
274,83,10.88,82530.2564,258751.4716,26.0,5,0,0,994.3404,3117.4876
275,83,11.1383,83090.3525,260506.7544,14.0,3,0,0,1001.0886,3138.6356
276,84,11.3488,86500.3308,271198.6534,17.0,4,1,0,1029.7658,3228.5554
277,84,11.6257,80443.8326,252209.7822,21.0,4,0,0,957.6647,3002.4974
278,84,11.7669,78413.2415,245843.9439,10.0,2,0,0,933.491,2926.7136
279,85,11.7187,70254.4573,220263.8919,3.0,2,1,0,826.523,2591.3399
280,85,12.0126,84483.3534,264874.9989,4.0,1,0,0,993.9218,3116.1765
281,84,12.2014,75757.9549,237518.5932,5.0,1,0,1,901.8804,2827.6023
282,85,12.199,80673.3857,252929.8707,7.0,3,1,0,949.0987,2975.6455
283,85,12.1928,79638.7991,249686.8142,2.0,1,0,0,936.927,2937.4919
284,85,11.967,65007.7858,203814.1271,1.0,1,0,0,764.7975,2397.8133
285,85,12.0756,81519.1108,255581.2355,0.0,1,1,1,959.0484,3006.8381
286,84,12.096,67532.5376,211730.0566,0.0,0,0,1,803.9588,2520.5959
287,84,12.0388,68948.6633,216169.8771,1.0,1,0,0,820.8174,2573.4509
288,85,12.0167,74288.9394,232912.8812,0.0,1,1,0,873.9875,2740.1515
289,85,12.1592,74758.1101,234384.3602,0.0,0,0,0,879.5072,2757.4631
290,85,12.3569,74102.4958,232328.5698,0.0,0,0,0,871.7941,2733.2773
291,86,12.2752,75456.9636,236575.1612,0.0,1,1,0,877.4066,2750.874
292,85,12.3875,72504.845,227319.6335,1.0,1,0,1,852.9982,2674.3486
293,85,12.2467,59812.0636,187524.1028,2.0,1,0,0,703.6713,2206.1659
294,86,12.1401,68912.0951,216055.0854,3.0,2,1,0,801.3034,2512.2684
295,86,12.1104,67792.143,212543.7974,4.0,1,0,0,788.2807,2471.4395
296,86,12.0793,71666.0789,224690.2721,5.0,1,0,0,833.3265,2612.6776
297,85,11.7721,74129.7292,232414.1317,0.0,1,1,2,872.1145,2734.2839
