step,vehicle_count,mean_speed,total_fuel_ml_s,total_co2_mg_s,total_waiting_s,halting_count,departed_count,arrived_count,mean_fuel_per_veh,mean_co2_per_veh
145,47,10.4022,43144.8985,135269.004,0.0,0,0,0,917.9766,2878.0639
146,46,10.7368,44238.518,138698.1461,0.0,0,0,1,961.7069,3015.1771
147,47,10.7879,49065.3949,153831.5728,0.0,1,1,0,1043.9446,3273.0122
148,47,10.7618,47497.677,148916.5851,0.0,0,0,0,1010.5889,3168.438
149,46,10.7806,40941.3337,128360.9819,0.0,0,0,1,890.029,2790.4561
150,47,10.6949,42369.3024,132837.3642,0.0,1,1,0,901.4745,2826.3269
151,47,10.8983,46377.9403,145405.8455,1.0,1,0,0,986.7647,3093.7414
152,47,10.9473,47643.6304,149374.0368,2.0,1,0,0,1013.6943,3178.171
153,48,10.5196,35800.9978,112243.8043,4.0,3,1,0,745.8541,2338.4126
154,48,10.8552,47442.3467,148742.4646,4.0,1,0,0,988.3822,3098.8013
155,48,10.8193,38826.131,121728.759,5.0,1,0,0,808.8777,2536.0158
156,49,10.9434,54189.427,169896.5198,7.0,3,1,0,1105.9067,3467.2759
157,49,11.1575,47681.508,149492.3654,9.0,2,0,0,973.092,3050.8646
158,49,11.3987,54967.2298,172335.7858,11.0,2,0,0,1121.7802,3517.0569
159,50,11.3795,43932.3821,137737.7804,13.0,3,1,0,878.6476,2754.7556
160,50,11.5331,46333.3294,145266.066,0.0,0,0,0,926.6666,2905.3213
161,50,11.6519,43503.2546,136393.0282,0.0,0,0,0,870.0651,2727.8606
162,51,11.4336,45989.2587,144186.9964,0.0,1,1,0,901.7502,2827.196
163,51,11.3819,47712.3003,149589.3409,0.0,0,0,0,935.5353,2933.1243
164,51,11.2808,39038.1977,122393.7683,0.0,0,0,0,765.4549,2399.8778
165,52,10.9053,45272.3965,141939.3182,0.0,1,1,0,870.623,2729.6023
166,52,10.8688,40477.0124,126904.4881,1.0,1,0,0,778.4041,2440.4709
167,52,10.9823,51633.5096,161882.7958,3.0,2,0,0,992.9521,3113.1307
168,53,10.7403,49291.0562,154538.8026,3.0,2,1,0,930.0199,2915.8265
169,53,10.8362,49199.5782,154252.0797,5.0,2,0,0,928.2939,2910.4166
170,53,10.8355,45512.9555,142693.6138,7.0,2,0,0,858.735,2692.3323
171,54,10.7034,45917.7855,143962.1632,9.0,3,1,0,850.3294,2665.966
172,54,10.6813,46752.5634,146579.2688,13.0,4,0,0,865.7882,2714.4309
173,54,10.7584,49889.5839,156414.8898,17.0,4,0,0,923.8812,2896.572
174,55,10.376,42243.7801,132443.5005,21.0,5,1,0,768.0687,2408.0636
175,55,10.3174,49555.3836,155367.0779,25.0,4,0,0,901.007,2824.856
176,55,10.1344,42561.4503,133439.644,18.0,3,0,0,773.8446,2426.1753
177,56,9.7933,51289.8879,160805.283,21.0,4,1,0,915.8909,2871.5229
178,56,9.8304,51466.4829,161358.6148,25.0,4,0,0,919.0443,2881.4038
179,56,9.6971,44749.6563,140299.8146,29.0,4,0,0,799.101,2505.3538
180,57,9.6646,53815.9099,168724.4468,34.0,6,1,0,944.1388,2960.078
181,57,10.1228,60105.8787,188445.0259,39.0,5,0,0,1054.4891,3306.0531
182,57,10.1106,47297.2482,148286.5682,44.0,5,0,0,829.7763,2601.5187
183,58,9.9927,47764.3343,149751.2046,49.0,6,1,0,823.523,2581.9173
184,58,10.1202,52235.6212,163770.1874,25.0,3,0,0,900.6142,2823.6239
185,58,10.2671,52331.8548,164072.1036,22.0,2,0,0,902.2734,2828.8294
186,59,10.1116,53196.771,166783.8143,24.0,3,1,0,901.6402,2826.8443
187,59,10.2631,57112.798,179061.6737,26.0,2,0,0,968.0135,3034.9436
188,59,10.4117,57018.2412,178765.0573,28.0,2,0,0,966.4109,3029.9162
189,60,10.1832,42587.2483,133520.0515,32.0,5,1,0,709.7875,2225.3342
190,60,10.1904,47455.628,148783.571,18.0,4,0,0,790.9271,2479.7262
191,60,10.4969,59469.9745,186451.5328,19.0,3,0,0,991.1662,3107.5255
192,61,10.5607,51645.0812,161918.6745,0.0,1,1,0,846.6407,2654.4045
193,61,10.9004,60150.5385,188585.433,1.0,1,0,0,986.0744,3091.5645
194,61,11.0411,50757.2087,159135.0446,2.0,1,0,0,832.0854,2608.7712
195,62,11.0501,58391.5176,183070.8378,0.0,1,1,0,941.7987,2952.7554
196,62,10.974,46986.546,147313.6449,0.0,0,0,0,757.8475,2376.0265
197,62,11.0224,57103.6641,179033.3536,0.0,0,0,0,921.0268,2887.6347
198,63,10.9603,66466.9175,208389.4614,1.0,2,1,0,1055.0304,3307.7692
199,63,10.8847,50754.0269,159125.6766,3.0,2,0,0,805.6195,2525.8044
200,63,10.7713,51863.9336,162604.7843,5.0,2,0,0,823.237,2581.0283
201,64,10.5798,56611.2526,177489.2807,5.0,3,1,0,884.5508,2773.27
202,64,10.6801,58887.9193,184627.0234,6.0,2,0,0,920.1237,2884.7972
203,64,10.6661,55351.7929,173540.4221,6.0,1,0,0,864.8718,2711.5691
204,65,10.6282,63332.406,198561.4333,8.0,3,1,0,974.3447,3054.7913
205,65,10.8443,57476.3176,180201.5697,10.0,2,0,0,884.251,2772.3318
206,65,11.0895,63059.0424,197704.9299,12.0,2,0,0,970.1391,3041.6143
207,66,10.9486,55380.2885,173629.5124,14.0,3,1,0,839.0953,2630.7502
208,66,11.2332,63214.896,198193.507,5.0,1,0,0,957.8015,3002.9319
209,66,11.377,64423.3633,201982.3882,0.0,0,0,0,976.1116,3060.3392
210,67,11.5401,69567.2175,218109.5929,0.0,1,1,0,1038.3167,3255.3671
211,67,11.592,58682.9345,183984.6587,0.0,0,0,0,875.8647,2746.0397
212,67,11.5854,57426.6898,180046.4887,0.0,0,0,0,857.1148,2687.261
213,68,11.3106,58721.7786,184106.8544,0.0,1,1,0,863.5556,2707.4537
214,68,11.5734,65895.3321,206597.7244,0.0,0,0,0,969.049,3038.2018
215,67,11.7063,67322.1413,211071.0763,0.0,0,0,1,1004.8081,3150.3146
216,68,11.5962,61054.1832,191419.692,1.0,2,1,0,897.8556,2814.9955
217,68,11.6331,58400.2788,183098.2674,2.0,1,0,0,858.8276,2692.6216
218,68,11.6329,63013.6373,197563.2581,3.0,1,0,0,926.6711,2905.342
219,69,11.637,61054.5688,191420.4128,4.0,2,1,0,884.8488,2774.2089
220,69,11.6871,54959.6853,172311.2367,5.0,1,0,0,796.5172,2497.2643
221,69,11.6572,61213.6651,191919.0515,6.0,1,0,0,887.1546,2781.4355
222,70,11.6505,62415.0451,195685.8097,7.0,2,1,0,891.6435,2795.5116
223,70,11.7851,63143.6326,197970.4045,8.0,1,0,0,902.0519,2828.1486
224,70,11.9607,70764.5138,221864.0834,9.0,1,0,0,1010.9216,3169.4869
225,71,11.6516,56187.0978,176159.4622,10.0,2,1,0,791.3676,2481.1192
226,71,11.6124,61958.7666,194255.4075,0.0,0,0,0,872.6587,2735.9917
227,71,11.5229,53195.1846,166779.3004,0.0,0,0,0,749.228,2349.0042
228,72,11.5684,76278.9443,239152.8987,0.0,1,1,0,1059.4298,3321.568
229,72,11.4196,51818.4337,162462.7293,1.0,1,0,0,719.7005,2256.4268
230,72,11.3788,68163.5505,213708.6294,2.0,1,0,0,946.716,2968.1754
231,73,11.1811,60400.0881,189368.5787,3.0,2,1,0,827.3985,2594.0901
232,73,11.2005,64201.7146,201286.926,4.0,1,0,0,879.4755,2757.3552
233,73,11.0421,52926.469,165936.2139,6.0,2,0,0,725.0201,2273.0988
234,73,10.9852,67299.0993,210997.927,2.0,2,1,1,921.9055,2890.3826
235,73,11.0871,57803.3319,181226.1953,0.0,0,0,0,791.8265,2482.5506
236,73,10.974,57016.6727,178760.3187,0.0,0,0,0,781.0503,2448.7715
237,74,10.9984,64118.7918,201027.0082,1.0,2,1,0,866.4702,2716.5812
238,74,11.0006,67328.0728,211089.2602,2.0,1,0,0,909.8388,2852.5576
239,74,10.8672,53163.0887,166678.3443,4.0,2,0,0,718.4201,2252.4101
240,75,10.518,52739.0042,165348.5674,2.0,2,1,0,703.1867,2204.6476
241,74,10.6607,68837.6687,215821.3902,3.0,1,0,1,930.2388,2916.5053
242,74,10.6835,67140.692,210501.2808,4.0,1,0,0,907.3066,2844.6119
243,75,10.6903,78180.2213,245113.5749,7.0,4,1,0,1042.403,3268.181
244,75,10.7776,69169.106,216860.8742,10.0,3,0,0,922.2547,2891.4783
245,75,10.8722,73991.2897,231979.8483,14.0,4,0,0,986.5505,3093.0646
246,76,10.748,63880.8499,200280.1662,18.0,5,1,0,840.5375,2635.2653
247,75,10.7638,59837.8203,187604.6814,17.0,3,0,1,797.8376,2501.3958
248,75,10.8068,57747.1769,181049.8938,20.0,3,0,0,769.9624,2413.9986
249,76,10.7923,68497.3044,214754.3939,23.0,4,1,0,901.2803,2825.7157
250,76,10.8651,65992.6064,206901.5439,26.0,3,0,0,868.3238,2722.3887
251,76,10.9271,74913.8203,234871.7505,29.0,3,0,0,985.7082,3090.4178
252,77,10.65,61864.193,193958.1353,32.0,4,1,0,803.4311,2518.9368
253,77,10.727,62480.6059,195890.6495,35.0,3,0,0,811.4364,2544.0344
254,77,11.0841,80025.9805,250900.0785,26.0,2,0,0,1039.2984,3258.4426
255,78,11.1824,70347.8141,220555.9931,28.0,3,1,0,901.8951,2827.6409
256,77,11.5841,80419.8027,252134.8933,18.0,1,0,1,1044.413,3274.4791
257,77,11.8621,82860.1116,259786.7028,19.0,1,0,0,1076.1053,3373.8533
258,78,11.8467,72848.3079,228396.8841,20.0,2,1,0,933.9527,2928.1652
259,78,11.8809,64010.5837,200687.7034,21.0,1,0,0,820.6485,2572.9193
260,78,11.9116,63837.7955,200146.3709,0.0,0,0,0,818.4333,2565.9791
261,79,11.6756,57713.7966,180946.012,0.0,1,1,0,730.5544,2290.4558
262,78,11.8303,72465.362,227195.3704,0.0,0,0,1,929.0431,2912.7612
263,78,11.7551,61525.1652,192896.0825,0.0,0,0,0,788.7842,2473.0267
264,79,11.3391,64466.7666,202118.473,0.0,1,1,0,816.035,2558.4617
265,79,11.2338,69408.1003,217610.6765,0.0,0,0,0,878.5835,2754.5655
266,79,11.1374,60444.317,189506.3044,1.0,1,0,0,765.1179,2398.814
267,80,11.1367,73402.0386,230132.1142,2.0,2,1,0,917.5255,2876.6514
268,80,11.3076,76067.4819,238489.1366,3.0,1,0,0,950.8435,2981.1142
269,80,11.3529,62991.292,197492.1119,4.0,1,0,0,787.3912,2468.6514
270,81,11.3677,75622.9313,237095.4416,5.0,2,1,0,933.6164,2927.1042
271,81,11.2932,58713.8493,184080.7782,6.0,1,0,0,724.8623,2272.6022
272,81,11.3827,64287.9285,201556.97,0.0,0,0,0,793.6781,2488.3577
273,82,11.4287,74786.7976,234473.7894,0.0,1,1,0,912.0341,2859.4365
274,82,11.3746,65694.1996,205966.5665,0.0,0,0,0,801.1488,2511.7874
275,82,11.3749,75624.2985,237100.224,0.0,0,0,0,922.2475,2891.4661
276,83,11.2695,70178.0811,220024.9716,0.0,1,1,0,845.519,2650.9033
277,83,11.577,80670.1826,252919.9261,0.0,0,0,0,971.9299,3047.228
278,81,11.5186,64655.5924,202709.7969,0.0,0,0,2,798.2172,2502.5901
279,82,11.5951,75789.6971,237618.0503,0.0,1,1,0,924.2646,2897.7811
280,82,11.4578,58041.0669,181971.3642,0.0,0,0,0,707.8179,2219.163
281,82,11.3778,59089.5678,185258.66,0.0,0,0,0,720.6045,2259.252
282,83,11.2632,73126.4675,229268.1494,0.0,1,1,0,881.0418,2762.2669
283,82,11.2541,57775.6628,181139.2361,0.0,0,0,1,704.5813,2209.0151
284,81,11.3039,62050.027,194539.9275,1.0,1,0,1,766.0497,2401.7275
285,82,11.1557,59603.7158,186870.3532,2.0,2,1,0,726.8746,2278.9067
286,82,11.089,63112.5012,197871.6647,3.0,1,0,0,769.6646,2413.0691
287,81,10.8049,61597.6409,193122.2817,4.0,1,0,1,760.4647,2384.2257
288,82,10.7454,71423.236,223927.9269,5.0,2,1,0,871.0151,2730.8284
289,82,10.7508,65668.4586,205885.2035,0.0,0,0,0,800.8349,2510.7952
290,82,10.8229,69116.9269,216697.0066,0.0,0,0,0,842.8894,2642.6464
291,83,10.6994,62387.3385,195597.9672,0.0,1,1,0,751.6547,2356.602
292,83,10.663,66893.2686,209725.2785,1.0,1,0,0,805.943,2526.8106
293,83,10.5962,64001.936,200659.7534,2.0,1,0,0,771.1077,2417.5874
294,82,10.486,61675.8287,193367.228,4.0,3,1,2,752.1443,2358.1369
295,81,10.5454,67859.9168,212755.8109,6.0,2,0,1,837.7768,2626.6149
296,81,10.5535,70485.5277,220987.9538,5.0,1,0,0,870.1917,2728.2463
297,82,10.1879,56096.6981,175875.3133,7.0,3,1,0,684.1061,2144.8209
298,82,10.163,63661.9966,199594.718,9.0,2,0,0,776.3658,2434.0819
299,82,10.105,68489.6117,214730.367,13.0,4,0,0,835.2392,2618.663
300,83,9.9616,68236.2412,213935.3035,18.0,6,1,0,822.1234,2577.5338
301,83,10.1387,74852.4516,234678.795,23.0,5,0,0,901.8368,2827.4554
302,83,10.3932,79051.0068,247842.4448,22.0,4,0,0,952.4218,2986.0536
303,84,10.5062,91836.4156,287929.0422,26.0,5,1,0,1093.2907,3427.7267
304,84,10.464,71024.9607,222678.5902,30.0,4,0,0,845.5352,2650.9356
305,84,10.216,56861.0791,178271.3315,13.0,2,0,0,676.9176,2122.2778
306,85,9.673,52573.8553,164829.637,15.0,3,1,0,618.5159,1939.1722
307,85,9.9004,70526.7415,221116.1121,18.0,3,0,0,829.7264,2601.366
308,85,10.253,83799.52,262730.5962,22.0,4,0,0,985.8767,3090.9482
309,85,10.4717,77864.5335,244122.432,15.0,4,1,1,916.0533,2872.0286
310,85,10.5072,76263.3877,239103.2285,7.0,2,0,0,897.2163,2812.9792
